;track_uri;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;valence;tempo
244;0GONea6G2XdnHWjNZd6zt3;0.508;0.834;2;-6.205;0.0386;0.0183;0.0;0.774;139.131
245;1SKPmfSYaPsETbRHaiA18G;0.448;0.665;9;-4.203;0.026;0.06;2.55e-05;0.304;172.004
246;1ZyQGXH9dZ4AecevHhKUxi;0.505;0.68;6;-3.423;0.0336;0.283;0.0;0.362;139.843
247;67WTwafOMgegV6ABnBQxcE;0.672;0.738;0;-7.045;0.0506;0.0178;6.75e-05;0.392;107.938
248;3xXBsjrbG1xQIm1xv1cKOt;0.593;0.2;8;-11.063;0.0311;0.904;0.0;0.17;83.966
249;5W8YXBz9MTIDyrpYaCg2Ky;0.589;0.89;4;-3.719;0.0603;0.000481;0.00082;0.692;90.598
250;5ndfVSDyPq90jaIUhNPeby;0.446;0.793;0;-5.365;0.156;0.089;0.0;0.47;189.891
251;1IT0WQk5J8NsaeII8ktdlZ;0.403;0.965;6;-2.238;0.0964;3.81e-05;0.000276;0.431;112.363
252;4lSbeIrIcgPrBXHdNrJF5K;0.457;0.761;4;-7.595;0.045;0.000473;0.0;0.236;141.961
253;5pY3ovFxbvAg7reGZjJQSp;0.641;0.176;6;-11.692;0.0349;0.638;5.14e-06;0.297;76.031
254;6jv5Og00Okb2IMEHuzNTkV;0.44;0.604;11;-9.646;0.0425;0.000309;0.822;0.355;104.586
255;6EaGMOSWL2LndwY6gClBaD;0.383;0.9;7;-5.42;0.134;0.00085;1.94e-06;0.286;183.96
256;1CobuGL6ysSrfCE2tWcfFU;0.309;0.479;4;-5.956;0.0359;0.411;0.0;0.129;159.77
257;0aGQHMr7bc23Y9Ts84ffop;0.504;0.96;0;-1.464;0.183;0.00417;0.569;0.774;96.682
258;6ZzeXWwDvMzrgCWt9RwBj1;0.389;0.925;0;-7.97;0.0643;1.79e-05;0.244;0.317;150.893
259;0CcQNd8CINkwQfe1RDtGV6;0.779;0.787;10;-4.305;0.108;0.0524;0.0;0.708;124.982
260;5jej0q2CvB8IJ56Zg6uRNu;0.682;0.611;9;-5.664;0.0266;0.46;0.0;0.75;132.319
261;6dNJ3lasVLPd0078T9yqlm;0.264;0.8;0;-2.427;0.0537;0.0195;0.00744;0.465;155.558
262;2ydUT1pFhuLDnouelIv4WH;0.41;0.959;9;-4.563;0.0869;0.000324;0.0;0.83;193.155
263;2Q2JB6Y6bjG7Sce0wemzcv;0.403;0.838;4;-5.411;0.0651;0.0624;0.0;0.35;159.596
264;5BNrHQ7jHAq5VfXqnEN3BH;0.475;0.423;7;-10.163;0.0315;0.583;1.62e-06;0.657;159.911
265;5pvJ59i7JxylN8VB24xdMs;0.392;0.965;10;-4.441;0.063;6.97e-05;0.0427;0.298;167.094
266;2Iug43iQrHN8CbGsUd2tEt;0.698;0.928;1;-5.051;0.0706;0.00551;0.0001;0.757;98.04
267;10L8wW6TGR5pnGPTZ5jfIz;0.455;0.839;11;-3.1;0.0642;0.32;1.82e-06;0.37;96.312
268;7kwiwQhWRBSP1PJv4ZFJUK;0.42;0.929;7;-3.899;0.121;0.000353;0.000747;0.3;127.204
269;5wQnmLuC1W7ATsArWACrgW;0.217;0.905;2;-4.103;0.0752;0.000289;0.00011;0.236;96.95
270;3SVAN3BRByDmHOhKyIDxfC;0.36;0.505;7;-9.129;0.026;0.0626;9.22e-05;0.317;74.807
271;1rqqCSm0Qe4I9rUvWncaom;0.579;0.904;5;-2.729;0.0618;0.193;0.0;0.681;82.014
272;0F2LiyHp9E0pAanpfnzHNp;0.371;0.866;9;-7.426;0.039;5.91e-06;0.58;0.447;87.254
273;5UNoPMX7K2W769iQ4PDfOt;0.621;0.619;6;-9.047;0.0264;0.0349;6.88e-05;0.325;128.967
274;4Kc1BGRuyicJaqIXi3Rysi;0.568;0.983;2;-2.674;0.12;0.00454;3.36e-06;0.672;102.949
275;4vPj476CryAhNwhn7fCaQa;0.31;0.542;1;-7.629;0.0541;0.653;1.97e-05;0.145;143.43
295;7Gpr3kKk4BMgItz6UbI73q;0.378;0.474;4;-8.202;0.0271;0.28;0.00138;0.38;102.379
296;56NATwQKP7m64hFLFlKzXe;0.503;0.903;2;-7.427;0.0527;0.0218;0.197;0.0586;134.462
297;3ICdPHubhqTJ4Lm9NEb2W3;0.573;0.344;9;-10.91;0.0361;0.811;0.0;0.377;157.783
298;2PETsovNFRjQOSMWj8gNii;0.511;0.93;9;-5.173;0.0522;0.00556;0.0;0.881;153.376
299;4c75xeSteTcgSSxRtsKqOJ;0.427;0.95;11;-2.187;0.0886;0.00155;0.0;0.592;169.006
300;0FLBNqc5oAiTt4J2e3fe3y;0.432;0.936;3;-4.537;0.0562;0.00691;0.0;0.499;157.469
301;6nTiIhLmQ3FWhvrGafw2zj;0.38;0.988;1;-2.042;0.0639;2.64e-05;7.86e-05;0.769;186.113
302;0nLiqZ6A27jJri2VCalIUs;0.553;0.362;4;-11.218;0.0263;0.0458;6.01e-06;0.158;142.352
303;1Om7GsnbNwn4hY3HkSzbHV;0.636;0.679;0;-6.522;0.0456;0.297;0.000379;0.6;93.575
304;5dTHtzHFPyi8TlTtzoz1J9;0.356;0.96;4;-3.487;0.104;0.0142;0.0;0.0857;125.921
305;6J7cSyvSCnPwv3vqHchEfL;0.584;0.536;10;-8.158;0.0279;0.112;0.0;0.44;126.996
306;0M955bMOoilikPXwKLYpoi;0.498;0.83;6;-5.157;0.0421;0.00461;0.0;0.453;89.342
307;3eI2C0gohXlg4AsavdYSiz;0.298;0.983;6;-6.566;0.464;0.00128;5.63e-05;0.106;89.629
308;1U6irC694JgPPyPtGLEA9Z;0.434;0.912;6;-7.947;0.0527;0.000163;1.52e-06;0.586;175.256
309;0DKNNR9iDjwfCEpMiFXMJq;0.597;0.931;11;-4.591;0.0984;0.127;0.0;0.534;92.003
310;6O7pihLJgeqxUnG7u9oYL2;0.557;0.978;0;-3.965;0.0493;0.000393;4.42e-06;0.499;149.887
311;45HAjqRWiNv6mMPw4NvZrU;0.447;0.788;2;-4.994;0.0464;0.00257;1.68e-05;0.505;80.04
312;1MTQHCpraD4S8g5PAFKzoj;0.595;0.489;7;-6.66;0.0271;0.497;0.0;0.0902;120.315
313;7lRlq939cDG4SzWOF4VAnd;0.21;0.94;9;-3.427;0.123;0.00602;0.0;0.255;179.722
314;7nAfXgeHfDO50upcOjJOaq;0.593;0.712;2;-6.325;0.0286;0.00184;0.0;0.473;124.013
315;6ldfbljsXS4kSuGxSvJTm1;0.509;0.883;9;-4.315;0.0363;0.000941;0.0;0.501;79.987
316;1mDMxeFLv36txVk6fXoRHs;0.39;0.195;7;-15.629;0.044;0.952;0.908;0.539;96.256
317;21iym8UpADqnG2p5GrzHrb;0.479;0.97;7;-3.604;0.179;0.00152;0.0;0.556;164.069
318;1SBuYdJK3a3NU55nGomgAe;0.608;0.835;11;-6.157;0.0282;0.24;0.0;0.68;97.991
319;6YZdkObH88npeKrrkb8Ggf;0.716;0.908;8;-3.254;0.103;0.0858;0.0;0.869;91.03
320;5AWVlxUkKcJITZQM0wdfJX;0.568;0.901;11;-4.921;0.0325;0.0142;0.0;0.843;119.529
321;4cExQhQ0i34yZcoDsHFMV6;0.367;0.798;2;-6.407;0.048;0.00467;0.0;0.175;150.044
322;48UPSzbZjgc449aqz8bxox;0.592;0.767;9;-2.788;0.027;0.0021;0.00165;0.328;96.483
323;7zfCN7rpxvsbgCupyVrSJv;0.357;0.294;9;-13.427;0.0445;0.781;0.0;0.321;178.937
324;5QTxFnGygVM4jFQiBovmRo;0.333;0.927;9;-8.55;0.0733;0.0029;0.000208;0.385;141.466
325;6LsAAHotRLMOHfCsSfYCsz;0.692;0.809;2;-4.198;0.0602;0.524;0.0;0.864;123.911
326;7sRnGu2NjQ9QhaCol6Se8j;0.718;0.708;11;-8.089;0.0495;0.0251;1.27e-05;0.896;124.229
327;2zYzyRzz6pRmhPzyfMEC8s;0.574;0.913;6;-4.793;0.133;0.061;0.00158;0.423;115.728
328;00BBwHjAf8WWq4HcOtEJO1;0.52;0.983;4;-2.664;0.0859;0.000971;0.016;0.329;95.962
329;5cRPdqpWkaNmIbPi6wJDg2;0.525;0.85;9;-5.469;0.0678;0.0571;0.0;0.275;134.115
330;53eJFr4Mfbw5PXJ01K6cFw;0.615;0.702;7;-9.686;0.0278;0.00746;0.00431;0.734;96.987
331;2qOm7ukLyHUXWyR4ZWLwxA;0.798;0.744;7;-5.328;0.136;0.33;0.000106;0.794;82.356
332;4u8Gkqyg87iGSW3hQbbnQZ;0.454;0.66;0;-4.357;0.168;0.0364;0.0;0.568;184.353
333;1aML2CdNXjkJJvIhzqN6Ka;0.587;0.821;9;-5.041;0.0413;0.0536;0.0;0.616;81.985
334;1f133Oqpwft2mGNp5cWqaS;0.286;0.35;0;-8.427;0.0301;0.0165;0.000319;0.0871;129.796
335;2ZYBwkmtYhgUj1A7teYAZ7;0.452;0.58;10;-8.613;0.0462;0.222;3.23e-05;0.111;164.162
336;6q5tsqStllXMHdKj4lbXvh;0.641;0.903;7;-7.194;0.0311;0.176;0.0;0.978;139.964
337;3bOZ9Qt98Tk2yd6Omf4134;0.558;0.919;2;-4.278;0.039;1.21e-05;0.000565;0.766;123.029
338;7LbfuQVct78YoghmoPtsQ8;0.671;0.405;0;-10.052;0.0392;0.385;0.0;0.828;99.678
339;66hOCG7IpEJI5wfLDhajxD;0.582;0.843;2;-5.596;0.0401;0.00111;0.0;0.446;128.994
340;2FY7b99s15jUprqC0M5NCT;0.704;0.611;2;-6.112;0.0409;0.217;0.0;0.22;100.0
341;50f5BoytJN3FrlUtDgltO5;0.429;0.903;5;-5.667;0.0377;2.3e-05;6.19e-05;0.576;105.973
342;4dVbhS6OiYvFikshyaQaCN;0.398;0.927;9;-4.212;0.0567;6.2e-05;0.000177;0.311;77.106
343;6Vjk8MNXpQpi0F4BefdTyq;0.483;0.615;2;-8.538;0.0497;0.452;0.000414;0.594;80.576
344;02DoXNeIVYvONhTk1fGQrz;0.656;0.752;4;-5.622;0.0378;0.354;1.1e-05;0.477;128.029
345;2CpMHblH2jRF9NqtaW8MKZ;0.245;0.715;7;-6.192;0.0372;0.0814;0.0;0.367;75.028
346;5TxUedy2CM04QihDdOFnsk;0.633;0.543;2;-9.142;0.0296;0.0798;0.00671;0.118;129.089
347;78ML3F5Lz3KiNkpnFAaR3q;0.474;0.948;3;-2.592;0.122;0.0223;0.0;0.611;146.46
348;6bfnA0cwvc7xPoEGiMznnN;0.525;0.796;9;-5.98;0.0315;0.12;5.18e-06;0.204;133.408
349;7sNG7oRMlGmxgtXYvIWnw9;0.494;0.908;7;-5.272;0.0453;0.00163;0.00265;0.229;126.036
350;7dRj3sTBYkNbEx5kdNHriv;0.502;0.817;0;-3.508;0.0447;0.000477;0.0;0.617;90.024
351;1j6IDMyTNiXmM7AjDpEQ80;0.201;0.74;9;-7.263;0.0427;0.000756;0.899;0.107;104.003
352;5vLOcBWZZ2ODXbeZK2T3h8;0.676;0.628;11;-8.157;0.0702;0.666;0.000271;0.635;127.634
353;2CcQDI2IDhHbmBIFup58JE;0.675;0.648;7;-6.003;0.0317;0.234;0.0;0.322;114.051
354;5TB9rpfJp5tzilYM48jHnq;0.656;0.42;11;-7.391;0.0284;0.199;0.0;0.574;88.034
355;7obReB3FXKMJy8Ch9uP2ES;0.167;0.754;6;-12.455;0.0528;1.85e-05;0.846;0.664;170.593
356;0oerlffJSzhRVvtDfLcp3N;0.252;0.802;7;-3.976;0.0391;0.13;0.0146;0.253;150.056
357;2CzKVfVA9U7OKbIpAVPZOk;0.361;0.631;1;-9.215;0.0356;0.404;9.9e-05;0.541;137.757
358;1AdYZ6X00nXmO613Y7GJOl;0.423;0.714;11;-8.295;0.045;0.00113;6.28e-06;0.593;110.017
359;4MjJlPgUYMQjvHOQq0uvOv;0.239;0.969;11;-3.547;0.27;0.0224;9.24e-05;0.245;93.565
360;7L3b6iaVhDVjfo52Hbvh9Z;0.591;0.804;0;-7.299;0.0454;0.327;5.98e-06;0.658;111.457
361;71hhuJLNpxBQLSbbQ6ZWr4;0.537;0.92;10;-3.438;0.274;0.00592;0.0;0.843;185.703
362;3iIsrYNwHsQMjDOccnvrVx;0.373;0.91;1;-4.997;0.0665;1.98e-05;0.0148;0.524;144.857
363;6AvslIXIi9iaGvukefyVVK;0.573;0.754;4;-4.788;0.0329;0.0248;0.00019;0.241;132.964
364;0Ti2dlF2xLjXblvdU5fCxM;0.308;0.873;8;-4.542;0.0533;0.00022;0.000729;0.686;143.519
365;1Se0r96r0gnqg67kJPmESc;0.343;0.983;0;-2.359;0.212;0.00107;0.296;0.186;124.536
366;0NSqYlz5V1u6l68r1pzUPn;0.441;0.922;6;-2.991;0.0848;0.00132;0.000197;0.714;102.431
367;3d9DChrdc6BOeFsbrZ3Is0;0.559;0.345;4;-13.496;0.0459;0.0576;0.000105;0.458;84.581
368;4th1RQAelzqgY7wL53UGQt;0.59;0.724;0;-3.278;0.0439;0.04;4.07e-05;0.526;127.059
369;7fcfNW0XxTWlwVlftzfDOR;0.43;0.704;1;-8.008;0.0804;0.000155;0.00221;0.703;118.242
370;3CkjLJYnnyOtGk4Jx4iYS4;0.219;0.952;2;-3.621;0.176;5.1e-05;0.0989;0.172;112.886
371;3uErbNGaNIPJkRlMrLxR9Z;0.346;0.198;2;-12.208;0.0334;0.566;0.893;0.163;138.103
372;0CAJJegSsYmmYRZ85N5ror;0.501;0.635;8;-10.346;0.0768;0.0724;1.94e-06;0.267;113.158
373;7n4Cw0bYbiiceOI7LhDdkT;0.333;0.915;7;-4.985;0.0503;1.37e-05;0.276;0.599;175.008
374;6tSDIggM6oqJQAqmfAA43A;0.572;0.802;2;-6.127;0.0363;0.0768;2.63e-05;0.15;104.995
375;04aAxqtGp5pv12UXAg4pkq;0.393;0.858;4;-2.868;0.0729;0.00359;0.0;0.56;176.042
376;3IV4swNduIRunHREK80owz;0.603;0.933;1;-3.358;0.171;0.00591;0.0;0.709;96.306
377;2Pavqy0vPxGilGe0IIetdP;0.707;0.771;7;-6.275;0.0783;0.434;0.0013;0.437;142.016
378;16zEHN3CiOTlaungwSnN5p;0.587;0.343;9;-14.706;0.0776;0.183;0.00034;0.725;147.319
379;2UQWjFMCOWaENx8sf2n5SC;0.512;0.902;6;-2.974;0.0475;5.54e-05;0.00143;0.664;146.984
380;5Z6UMh8TMzxXslMc3bRXy1;0.492;0.932;10;-4.689;0.052;0.000572;4.75e-06;0.33;92.497
381;4iZPNYqzI2L0uwuUKun7Aa;0.679;0.662;8;-6.069;0.174;0.155;0.0;0.438;99.879
382;3CX5UKLQ9zqorQDx00Sbgt;0.463;0.961;4;-3.591;0.169;9.16e-05;0.0262;0.269;136.9
383;4UpehRX0AFfdhFX2ZQNETh;0.482;0.988;1;-3.958;0.0979;0.000431;0.000178;0.225;139.972
384;3OPVsn0Dk3s8vWhXxnK35p;0.54;0.294;10;-12.181;0.0323;0.775;0.0;0.204;119.134
385;67QiOWnR6ZvamP2HS7cpUW;0.525;0.358;8;-7.564;0.027;0.807;0.0;0.588;142.114
386;3zwmW1gM4E8FlHXV5nE16u;0.423;0.845;11;-3.509;0.0559;0.143;5.07e-06;0.317;116.602
387;7MjPAdHoRmRoiTKi1PXyMk;0.341;0.695;1;-8.599;0.037;0.00884;0.0928;0.139;114.49
388;6ucR4KfvsBFWCMVFDvyKKl;0.653;0.604;8;-6.017;0.0278;0.0292;0.0;0.101;118.016
389;1BMDaiVYDREQnrQZA7Drpk;0.566;0.538;6;-5.729;0.0346;0.406;0.000497;0.315;121.154
390;37gG4GPeTRPKKdXYx3zTRC;0.355;0.926;5;-5.662;0.0722;0.167;0.453;0.231;106.612
391;0FfX0nofboxZjP0diT1eFv;0.328;0.674;7;-7.488;0.105;0.00767;0.0398;0.129;177.007
392;3EKHZhH9oZExuu4MEhM5f2;0.702;0.86;3;-6.77;0.0631;0.207;0.0;0.901;101.388
393;1G391cbiT3v3Cywg8T7DM1;0.595;0.717;0;-4.803;0.0295;0.0779;0.00274;0.547;88.969
394;3KLtM4rOQwmZoLTiyXEfur;0.407;0.917;4;-5.121;0.0617;0.193;0.000153;0.419;174.054
412;2nRHrn77gdJDonjHGtxFfl;0.554;0.575;9;-4.751;0.0313;0.742;0.0;0.609;122.515
413;6DbAiAxnkF5aeu6ykEPKZe;0.673;0.638;11;-6.249;0.032;0.145;5.66e-06;0.755;90.409
414;4rtZtLpriBscg7zta3TZxp;0.468;0.524;1;-12.38;0.0474;0.00064;0.0221;0.537;136.293
415;1OQpTtcuAauAqp5Okxtbs2;0.469;0.598;9;-7.791;0.031;0.331;0.0;0.419;141.11
416;5uvosCdMlFdTXhoazkTI5R;0.413;0.725;3;-5.787;0.0324;0.369;2.16e-05;0.44;124.618
417;3k3NWokhRRkEPhCzPmV8TW;0.647;0.686;3;-5.745;0.0413;0.08;1.34e-06;0.268;79.928
418;1TVFphEyfjzEIir70656d4;0.341;0.753;9;-5.07;0.0398;0.00187;0.156;0.0632;137.635
419;1sFWEpf1aPYN576LS1aa4Y;0.172;0.363;10;-11.667;0.0343;0.812;0.0;0.236;174.903
420;1VbhR6D6zUoSTBzvnRonXO;0.678;0.491;5;-5.815;0.0358;0.565;2.78e-05;0.519;81.997
421;5A5ixwUtbW01F4vFDYKRjS;0.607;0.938;0;-3.072;0.0487;0.00228;0.000709;0.65;110.014
422;3IKJNHnVZ2bXGjAFBJiUYo;0.379;0.726;3;-4.935;0.0332;0.000193;0.00266;0.178;120.012
423;5TVn9vb79ilYF3WZgAx2Cz;0.619;0.829;10;-4.633;0.0407;0.015;5.86e-06;0.42;128.009
424;3jDqvf6TYqXTDqYt1vuOHe;0.389;0.893;1;-3.961;0.127;0.00326;0.000425;0.209;164.995
425;6H1xncvAlThTTTlxbR4spL;0.609;0.412;11;-9.225;0.0246;0.0634;0.000116;0.288;77.979
426;2g2a5kDeZexbUTD8abcvm6;0.62;0.93;1;-3.685;0.0374;0.00043;0.0;0.609;106.22
427;0ct6r3EGTcMLPtrXHDvVjc;0.527;0.835;6;-5.298;0.0433;0.0166;0.0;0.654;125.983
428;1wLQwg0mloy3yXjL0jPE0N;0.365;0.892;4;-8.036;0.0786;3.31e-05;0.0948;0.176;136.133
429;18ZM2AfS8GmFQlvK6BSkau;0.466;0.96;5;-5.768;0.258;0.0038;1.13e-06;0.48;165.073
430;4E5xVW505akJX0wcKj8Mpd;0.519;0.982;7;-3.547;0.108;0.00203;0.00055;0.361;97.745
431;0COqiPhxzoWICwFCS4eZcp;0.331;0.943;4;-3.188;0.0698;0.00721;2.06e-06;0.296;94.612
432;6vrUTGn5p8IrfTZ0J6sIVM;0.291;0.79;11;-5.683;0.0363;0.00133;5.61e-06;0.513;155.667
433;3XUnEyS2m0cMaHYLON7skY;0.483;0.962;7;-2.93;0.107;5.45e-05;9.61e-06;0.459;88.003
434;68kNk4dgiZcU25IX5B55CV;0.376;0.511;2;-6.608;0.0294;0.00513;3.79e-06;0.253;153.895
435;7A8caPxvrT8ZgLvQPPUCcj;0.527;0.418;4;-10.205;0.0277;0.142;0.781;0.217;129.517
436;5aAx2yezTd8zXrkmtKl66Z;0.681;0.594;7;-7.028;0.282;0.165;3.49e-06;0.535;186.054
437;14uKsvPJ0quzQvdB6f7Dur;0.67;0.839;0;-4.023;0.036;0.0607;0.000764;0.726;105.002
438;1yTTMcUhL7rtz08Dsgb7Qb;0.561;0.597;11;-6.0;0.0405;0.286;0.0;0.355;76.826
439;2BEZkzfIWNFSNjZMAKhyAR;0.569;0.567;1;-5.327;0.0325;0.296;0.0;0.798;159.914
440;6FT9FZccFD6nE8dMNslz2n;0.495;0.787;8;-6.89;0.0368;9.16e-05;0.0;0.388;140.003
441;05eWggqE1dGTn8HcB9GeOY;0.319;0.401;0;-18.908;0.0326;0.00015;0.0;0.253;174.786
442;0ADZ5dmXhlfzjMw6lefoPl;0.518;0.797;6;-5.153;0.0309;0.000681;0.0;0.293;132.918
443;6cpk00i5TxCqSeqNi2HuIe;0.716;0.821;5;-3.435;0.0314;0.0558;0.0;0.618;92.997
444;49t1GWE6ZiEoBgN92oMDdM;0.245;0.542;7;-7.159;0.0324;0.147;4.05e-06;0.365;204.824
445;6syOdAs4IK8kPWR7gDyjRw;0.629;0.817;6;-4.261;0.0357;0.199;0.0;0.466;123.087
446;2MyYUTx42XukFdNAxMHmuZ;0.525;0.965;0;-4.139;0.101;0.00488;0.0112;0.423;131.947
447;04CyO54TZk5tEylFg2Df41;0.382;0.675;0;-6.56;0.0441;0.0128;0.000246;0.449;106.171
448;0cv2LgkvEoQiGgFWcZaAMA;0.61;0.872;2;-5.428;0.0422;0.116;0.147;0.842;164.038
449;0L7zm6afBEtrNKo6C6Gj08;0.435;0.987;1;-4.667;0.16;0.000195;0.0847;0.101;103.16
450;1Vej0qeQ3ioKwpI6FUbRv1;0.524;0.939;9;-3.994;0.113;0.00022;0.0;0.661;150.184
451;3jS7bB0oXVOwGFZn3aE5NV;0.665;0.834;4;-7.737;0.0576;0.21;0.0;0.411;105.292
452;3kdMzXOcrDIdSWLdONHNK5;0.357;0.549;11;-7.843;0.0698;0.000798;0.00485;0.531;130.749
453;7wzNovIu5urOjulGX4VzFo;0.357;0.996;3;-3.496;0.103;0.0012;0.0;0.278;183.039
454;5A1w94uzc1kO1Zhe8WWxC3;0.788;0.427;5;-9.918;0.308;0.0659;3.63e-05;0.603;97.03
455;79RUMZfMNMpqZnswovvTqv;0.412;0.844;2;-5.613;0.037;0.00214;0.0;0.459;174.452
456;2ehkJlAysINP3czoqaklyT;0.618;0.317;0;-9.835;0.0278;0.561;0.0;0.372;124.826
457;0rlPOzWbNVui2ABuI5OFhL;0.525;0.914;3;-4.183;0.0705;2.64e-05;0.00127;0.461;111.145
458;78OYMU05t1YJUHyOmGM2su;0.299;0.946;1;-7.866;0.0865;6.63e-06;0.00306;0.219;112.79
459;3Klfd4rsRO53fYpxmdQmYV;0.593;0.425;0;-9.775;0.0288;0.29;1.34e-06;0.268;110.208
460;3PyPpABRA2bTGhNwPd66H6;0.262;0.969;4;-4.675;0.0894;3.69e-06;0.00213;0.263;158.433
461;1INWPr855fwWdAOeecbu0W;0.604;0.709;8;-6.377;0.158;0.0987;0.0;0.907;167.832
462;5z6xHjCZr7a7AIcy8sPBKy;0.653;0.964;9;-4.261;0.0582;0.00316;0.00512;0.87;126.928
463;7bu0znpSbTks0O6I98ij0W;0.277;0.67;6;-9.381;0.0376;6.28e-05;0.751;0.217;148.342
464;5dAxeuDkIkpa6wZpMOuG9i;0.526;0.9;2;-6.815;0.0545;0.00539;4.12e-05;0.883;151.279
465;5d41vXH0zvpwUrHrmqKqDc;0.697;0.507;8;-6.178;0.04;0.0535;1.19e-06;0.382;82.483
466;1aXFBWnnPFRKUN7vuIA5h0;0.426;0.813;8;-3.963;0.0318;1.94e-05;0.022;0.228;149.013
467;0jrz4ZQKCsC6h2vzqgHiEp;0.771;0.621;1;-7.453;0.0376;0.0297;0.0;0.154;101.007
468;7ec9x0ms3FMwDDUFKjOUIQ;0.545;0.931;5;-4.852;0.0452;0.0034;3.39e-06;0.395;134.023
469;56lBX2WHqfGuoeZxZvUnVj;0.601;0.834;0;-3.78;0.0455;0.00502;0.15;0.249;167.879
470;19s5cdf5CMMa3vKjQVJAfq;0.48;0.861;6;-6.836;0.0477;0.00329;0.0559;0.377;135.055
471;2UKARCqDrhkYDoVR4FN5Wi;0.408;0.965;2;-4.232;0.05;6.94e-06;0.000402;0.349;136.018
472;6GqqGv8frU7kqzXkm2rewI;0.664;0.828;0;-6.053;0.0404;0.00839;0.0;0.82;103.985
473;36lkJSDyMEZoWTqtRj8Q8q;0.583;0.602;11;-6.364;0.0274;0.368;0.0;0.388;74.008
474;672N8DGGTOLCOgWe0koX5g;0.527;0.871;4;-8.708;0.0354;0.0229;0.155;0.107;120.722
475;6MmosOlhXxBwlWKXR04jAe;0.521;0.76;3;-6.726;0.036;0.00165;0.0457;0.501;78.954
476;3s3oiCHAHLWmKZUYk1ozJG;0.573;0.994;4;-0.407;0.342;0.0281;0.00543;0.416;114.563
477;4sZlYTnmvrFUhMTGPuz3P4;0.466;0.536;4;-5.4;0.0266;0.000979;0.000521;0.0922;77.08
478;5ncrAJweQsGKQWOhf2isOK;0.612;0.919;5;-4.923;0.0293;0.00528;2.69e-06;0.772;140.019
479;06KyNuuMOX1ROXRhj787tj;0.728;0.563;1;-8.053;0.134;0.621;0.0;0.352;100.017
480;1PaF6uE9f74hF4jGxsRVT7;0.426;0.399;2;-5.715;0.0273;0.824;4.94e-06;0.212;159.702
481;0itNMuBHye9fu392b4e9oa;0.695;0.993;0;-3.114;0.0612;0.00177;0.00246;0.281;107.951
482;27rDqwKojyXsjg2GmYmqDL;0.482;0.723;10;-10.08;0.0425;5.66e-05;0.000432;0.554;117.051
483;7cy1bEJV6FCtDaYpsk8aG6;0.623;0.91;9;-8.448;0.0384;0.319;0.000448;0.745;145.624
484;7txxAtOMwLLnQTpKeBL6bp;0.365;0.763;11;-9.45;0.0591;0.00726;0.000457;0.342;148.366
485;4A065x9kJt955eGVqf813g;0.159;0.946;9;-5.756;0.0629;0.0235;8.06e-06;0.309;165.014
486;104buTcnP2AsxqB7U1FIZ4;0.59;0.671;9;-6.098;0.0706;0.0484;0.0;0.438;149.982
487;1SJtlNRJDeYHioymcvsqev;0.334;0.617;6;-5.834;0.383;0.334;0.0;0.603;85.227
488;6pLxjf6FjQRyPXe99gQKGE;0.526;0.265;4;-12.761;0.028;0.447;0.0113;0.279;81.025
489;1wrhhPzd2ncJPNgUcGgBGg;0.142;0.92;9;-4.426;0.115;2.65e-05;0.00518;0.193;171.763
490;4A0LV6W7IUKPP2pyAZ356E;0.461;0.892;6;-4.807;0.0901;0.00187;1.34e-06;0.35;137.35
491;3XTTk5s0RTsiie4fkPTcdU;0.634;0.909;2;-8.332;0.0289;0.171;0.00318;0.816;103.398
492;31AOj9sFz2gM0O3hMARRBx;0.666;0.855;9;-5.051;0.0295;0.179;1.2e-06;0.803;125.639
493;1fJFuvU2ldmeAm5nFIHcPP;0.579;0.928;0;-4.344;0.0411;0.000715;0.0;0.882;95.594
494;5HBt9KwW0qpEoiTcn2bn1V;0.463;0.97;2;-5.062;0.0864;8.69e-05;0.0;0.171;100.038
495;1HykUKaVU0CEUvv1vLKkXj;0.625;0.951;3;-5.209;0.0494;0.00497;0.0;0.721;128.01
496;66uYWEw9gJxkPw6STqNcKl;0.412;0.939;11;-5.573;0.168;0.0471;0.066;0.328;170.133
497;0lLDaAdXcjOQ7Mf2NXzXay;0.828;0.609;1;-4.402;0.0694;0.0916;1.21e-06;0.707;109.725
498;4YaRTwLpyEnfwZtRzs8qYp;0.576;0.818;5;-4.709;0.0334;0.0369;1.4e-06;0.381;92.063
499;4GssB27iJeqmfGxS94Tfij;0.461;0.897;3;-3.982;0.092;0.00821;0.0;0.358;165.107
500;0NRdZwAM8JSoStfYrb813s;0.703;0.838;8;-5.882;0.0328;0.0106;0.000237;0.484;110.061
501;551qy5vUgrUfEUc4dCNfht;0.573;0.59;3;-8.43;0.0557;0.667;0.000397;0.364;108.789
502;4Jk6ZV8QsuWNLVzjX8VeE6;0.219;0.93;11;-3.348;0.114;0.00214;0.0;0.32;123.511
503;37R0bQOQj5a7DOqh1TGzvB;0.667;0.613;1;-5.353;0.0344;0.403;0.0;0.47;91.024
504;1mea3bSkSGXuIRvnydlB5b;0.486;0.617;5;-7.115;0.0287;0.0954;3.23e-06;0.417;138.015
505;592foC8lTe4bgh9tJyqc0k;0.418;0.508;8;-14.888;0.0368;0.319;0.0419;0.362;117.864
